id,class
104406,0
104407,1
104408,1
104409,1
104410,1
104411,1
104412,1
104413,1
104414,2
104415,1
104416,1
104417,1
104418,1
104419,2
104420,0
104421,1
104422,0
104423,0
104424,1
104425,1
104426,0
104427,1
104428,1
104429,1
104430,2
104431,1
104432,0
104433,1
104434,1
104435,0
104436,1
104437,1
104438,1
104439,2
104440,0
104441,1
104442,1
104443,1
104444,1
104445,1
104446,2
104755,2
104944,2
104994,1
105021,1
105044,2
105068,1
105097,1
105098,2
105099,0
105106,1
105113,1
105114,1
105121,1
105122,1
105144,0
105145,1
105146,1
105149,1
105150,1
105151,1
105152,1
105153,1
105154,2
105155,0
105156,0
105157,0
105158,1
105159,2
105160,1
105161,1
105162,1
105163,1
105164,0
105166,2
105167,1
105168,1
105169,1
105170,0
105171,1
105172,1
105173,0
105174,1
105175,2
105176,0
105177,1
105178,1
105179,2
105180,1
105181,1
105182,0
105183,1
105185,0
105186,0
105187,1
105188,0
105189,1
105190,1
105191,1
105192,0
105193,0
105194,2
105195,1
105196,1
105197,1
105198,1
105199,0
105200,1
105201,1
105202,1
105203,1
105204,1
105205,0
105206,1
105207,0
105208,1
105209,1
105210,1
105211,2
105212,1
105213,2
105214,0
105215,2
105216,1
105217,1
105219,1
105220,1
105221,0
105222,1
105223,1
105224,1
105225,1
105226,1
105227,1
105228,0
105230,1
105231,1
105232,1
105233,1
105234,1
105235,2
105236,2
105237,0
105238,0
105239,1
105240,1
105241,1
105242,2
105243,1
105244,1
105245,1
105246,2
105247,2
105248,0
105249,1
105250,1
105251,1
105252,0
105253,2
105254,1
105255,0
105256,1
105257,1
105258,1
105259,1
105260,1
105261,1
105262,1
105263,0
105264,1
105265,2
105266,1
105267,0
105268,0
105269,1
105270,0
105272,1
105273,2
105274,1
105275,1
105276,1
105280,1
105294,2
105296,0
105318,1
105335,1
105349,1
105362,0
105369,1
105380,0
105398,1
105406,1
105420,1
105427,0
105436,2
105440,1
105443,2
105449,1
105482,1
105502,0
105506,1
105547,2
105554,2
105555,1
105556,0
105557,2
105558,1
105560,0
105561,1
105563,1
105564,0
105565,1
105566,1
105567,0
105568,1
105569,1
105570,2
105571,2
105572,1
105573,0
105574,1
105575,2
105576,1
105577,0
105578,0
105579,1
105581,1
105582,2
105583,1
105584,2
105586,1
105588,2
105589,1
105590,2
105591,1
105592,0
105593,1
105594,1
105595,1
105596,1
105597,1
105598,2
105599,1
105600,2
105601,1
105602,1
105603,0
105604,1
105605,2
105607,0
105608,2
105609,1
105610,0
105611,0
105612,2
105613,1
105614,2
105615,1
105616,1
105617,1
105618,2
105619,1
105620,2
105621,0
105622,1
105624,1
105625,0
105626,1
105627,1
105628,1
105629,1
105630,0
105631,1
105632,1
105633,1
105634,0
105635,1
105636,1
105637,1
105638,1
105639,1
105640,2
105641,0
105642,1
105643,1
105644,1
105645,1
105646,1
105647,1
105648,2
105649,0
105650,2
105651,0
105652,1
105653,1
105654,1
105655,0
105656,1
105657,2
105658,1
105659,2
105660,1
105661,1
105662,0
105663,1
105664,0
105665,1
105666,1
105667,0
105668,0
105669,1
105670,0
105671,2
105672,0
105673,1
105674,0
105675,1
105676,1
105677,1
105678,1
105679,2
105680,1
105681,1
105682,1
105683,2
105684,2
105685,1
105686,1
105687,1
105688,1
105689,1
105690,1
105691,2
105692,1
105693,1
105694,1
105695,0
105696,0
105697,1
105698,1
105699,1
105700,0
105701,1
105702,1
105703,1
105704,1
105705,2
105706,1
105707,2
105709,1
105710,1
105711,1
105712,0
105713,1
105714,1
105715,1
105716,2
105717,2
105718,1
105719,0
105720,1
105721,1
105722,1
105723,1
105724,1
105725,1
105726,1
105727,1
105728,1
105729,1
105730,2
105731,1
105732,2
105733,1
105734,1
105735,2
105736,1
105737,0
105738,0
105739,0
105740,1
105741,1
105742,1
105743,1
105744,1
105745,1
105746,0
105747,1
105748,1
105749,1
105750,1
105751,1
105752,1
105753,1
105754,0
105755,2
105756,0
105757,2
105758,1
105759,0
105760,1
105761,1
105762,2
105763,2
105764,1
105765,2
105766,1
105767,0
105768,1
105769,2
105770,1
105771,2
105772,1
105773,1
105774,1
105775,2
105776,1
105777,1
105778,1
105779,0
105780,1
105781,2
105782,1
105783,1
105784,1
105785,1
105786,1
105787,2
105788,1
105789,1
105790,1
105791,0
105792,1
105793,1
105794,1
106300,1
106318,1
106439,2
106452,1
106466,1
106493,1
106495,1
106504,1
106508,1
106509,2
106512,1
106514,1
106515,1
106516,1
106518,1
106519,0
106520,1
106521,2
106522,2
106523,2
106524,1
106526,0
106527,1
106529,1
106530,2
106531,2
106532,1
106533,1
106534,1
106535,1
106536,2
106537,1
106538,1
106539,1
106540,1
106541,1
106542,0
106543,0
106544,1
106545,1
106546,1
106547,1
106549,2
106551,2
106552,1
106553,1
106554,0
106555,1
106556,1
106557,1
106558,1
106559,0
106561,1
106562,2
106563,1
106564,1
106565,2
106566,1
106568,2
106569,1
106570,1
106571,1
106572,1
106573,2
106574,1
106576,2
106577,1
106578,1
106579,1
106580,1
106581,1
106582,2
106583,1
106584,2
106585,1
106586,1
106587,1
106588,0
106589,0
106590,1
106591,1
106592,2
106593,2
106594,2
106595,0
106596,1
106597,0
106598,0
106599,1
106600,1
106601,1
106602,1
106603,0
106604,2
106605,1
106606,0
106607,1
106608,1
106609,0
106610,2
106611,1
106612,2
106613,0
106614,0
106615,1
106616,1
106617,1
106618,1
106619,1
106620,0
106621,1
106622,1
106623,1
106624,1
106625,1
106626,1
106627,0
106628,2
106629,2
106631,0
106634,1
106648,0
106649,1
106650,1
106654,1
106674,1
106679,1
106707,1
106724,1
106726,1
106735,1
106768,2
106778,1
106780,1
106785,1
106800,1
106831,0
106834,0
106836,1
106840,2
106844,1
106849,1
106853,1
106867,1
106869,1
106872,1
106888,1
106900,2
106906,2
106908,1
106913,1
106917,1
106922,1
106923,1
106924,2
106925,1
106926,1
106927,1
106928,1
106929,1
106930,0
106931,0
106932,2
106933,2
106934,1
106935,1
106936,1
106937,2
106938,1
106939,1
106940,1
106941,1
106942,1
106945,1
106946,0
106947,2
106948,1
106949,1
106950,2
106951,1
106952,2
106953,0
106954,1
106955,1
106956,1
106957,1
106958,1
106959,0
106962,1
106963,2
106964,1
106965,1
106966,0
106967,1
106968,1
106969,2
106970,2
106971,0
106972,1
106974,1
106975,1
106976,1
106977,1
106978,1
106979,1
106980,0
106981,1
106982,1
106983,2
106984,1
106985,1
106986,1
106987,1
106988,0
106989,2
106990,2
106991,1
106992,1
106993,1
106994,2
106995,1
106996,0
106997,1
106998,2
106999,0
107000,1
107001,1
107003,0
107004,1
107005,2
107006,1
107007,1
107008,1
107009,0
107010,1
107011,1
107012,0
107013,2
107014,1
107015,1
107016,1
107017,0
107018,1
107019,1
107020,2
107021,1
107022,0
107023,1
107024,1
107025,1
107026,1
107027,2
107028,1
107029,1
107030,1
107031,1
107032,1
107033,1
107035,1
107036,1
107037,1
107038,1
107039,0
107040,0
107041,0
107042,1
107043,2
107044,1
107045,1
107046,2
107047,0
107048,1
107049,1
107050,1
107051,0
107052,1
107053,1
107054,1
107055,1
107056,1
107057,1
107058,2
107059,1
107060,1
107061,0
107062,2
107063,0
107064,0
107065,2
107066,1
107067,0
107068,0
107069,1
107070,2
107071,1
107072,2
107073,1
107074,1
107075,1
107076,1
107077,1
107078,1
107079,1
107080,1
107081,2
107082,0
107083,1
107084,2
107085,1
107086,2
107087,1
107088,1
107089,1
107090,1
107091,2
107092,1
107093,0
107094,1
107095,1
107096,2
107097,1
107098,0
107099,2
107100,1
107101,0
107102,1
107103,1
107104,1
107105,2
107106,1
107107,2
107108,1
107109,0
107110,1
107111,1
107112,1
107113,1
107114,2
107115,1
107116,1
107117,1
107118,1
107119,1
107120,1
107121,0
107122,1
107123,1
107124,2
107125,1
107126,1
107127,1
107128,2
107129,2
107130,2
107131,1
107132,2
107133,2
107134,2
107135,1
107136,2
107137,1
107138,2
107139,1
107140,0
107141,1
107142,1
107143,1
107144,1
107145,2
107146,1
107147,1
107148,0
107149,1
107150,1
107151,0
107152,1
107153,2
107154,1
107155,1
107507,1
107633,0
107716,0
107724,1
107731,0
107766,0
107797,0
107813,1
107851,1
107852,0
107853,2
107855,1
107856,2
107857,1
107858,2
107859,1
107860,2
107861,1
107862,2
107863,2
107864,1
107865,2
107866,1
107867,0
107868,1
107869,2
107870,0
107871,0
107873,0
107874,1
107875,1
107876,1
107877,1
107878,1
107879,0
107880,1
107881,1
107882,1
107883,2
107884,1
107885,1
107886,1
107888,1
107889,1
107890,1
107891,0
107892,2
107893,0
107894,1
107895,2
107896,1
107897,1
107898,1
107899,1
107900,1
107901,1
107902,1
107903,0
107904,1
107905,1
107906,2
107907,2
107908,1
107909,1
107910,1
107911,0
107912,1
107913,0
107914,0
107915,0
107916,1
107917,1
107918,0
107919,1
107920,1
107921,2
107922,1
107923,0
107924,2
107925,1
107926,2
107927,0
107928,0
107929,2
107930,1
107931,1
107932,0
107933,1
107934,0
107936,1
107937,0
107938,1
107939,0
107940,1
107941,1
107942,1
107943,1
107944,1
107945,1
107946,1
107947,1
107948,0
107949,0
107950,0
107951,1
107952,2
107953,1
107954,1
107955,0
107956,2
107957,1
107958,1
107959,1
107960,1
107961,1
107962,1
107963,2
107964,1
107985,1
107998,1
108000,0
108006,1
108030,2
108045,2
108049,0
108059,1
108060,1
108067,2
108075,1
108079,1
108086,2
108105,2
108129,0
108140,1
108144,1
108159,2
108172,0
108187,1
108203,1
108227,0
108228,2
108229,1
108230,0
108231,2
108232,0
108233,2
108234,1
108235,1
108237,1
108238,0
108239,1
108241,2
108242,1
108243,1
108244,1
108245,1
108246,0
108247,1
108249,2
108250,1
108251,0
108252,2
108253,2
108254,1
108256,2
108257,0
108258,2
108259,0
108260,1
108261,1
108262,0
108263,0
108264,2
108265,1
108266,2
108267,1
108268,1
108269,1
108270,1
108271,1
108272,1
108273,1
108274,0
108275,1
108276,0
108277,0
108278,0
108279,1
108280,2
108281,1
108282,1
108283,1
108284,0
108285,1
108286,1
108287,1
108288,0
108289,1
108290,1
108291,2
108292,0
108293,0
108294,1
108295,1
108296,2
108297,1
108298,1
108299,0
108300,2
108301,1
108303,1
108304,1
108305,0
108306,0
108307,0
108308,2
108309,1
108310,1
108311,1
108312,2
108313,1
108315,0
108316,2
108317,1
108318,1
108319,1
108320,1
108321,1
108322,2
108323,0
108324,1
108325,1
108326,1
108327,2
108328,1
108329,1
108330,0
108331,1
108332,2
108333,1
108334,2
108335,1
108336,1
108337,1
108338,1
108339,1
108340,1
108341,1
108342,0
108343,1
108344,0
108345,2
108346,2
108347,2
108348,1
108349,1
108350,1
108351,1
108352,1
108353,0
108354,1
108355,1
108356,1
108357,1
108358,2
108359,0
108360,1
108361,2
108362,1
108363,1
108364,0
108365,2
108366,0
108367,2
108368,2
108369,2
108370,2
108371,1
108372,1
108373,1
108374,0
108375,2
108376,1
108377,1
108378,1
108379,1
108380,2
108381,1
108382,2
108383,1
108384,1
108385,1
108386,1
108387,0
108388,0
108389,1
108390,1
108391,1
108392,1
108393,1
108394,1
108395,1
108396,0
108397,0
108398,2
108399,1
108400,0
108401,2
108402,1
108403,1
108404,1
108405,1
108406,1
108407,1
108409,0
108410,1
108411,1
108412,1
108413,1
108414,0
108415,1
108416,1
108417,0
108418,1
108419,1
108420,1
108421,1
108422,1
108423,1
108424,2
108425,0
108426,0
108427,2
108428,1
108429,1
108430,1
108431,1
108432,0
108433,1
108434,1
108435,1
108436,1
108437,1
108438,1
108439,1
108440,1
108441,1
108442,2
108443,0
108444,1
108445,1
108446,1
108447,0
108448,1
108450,1
108451,1
108452,1
108453,2
108454,1
108455,1
108456,1
108457,2
108458,0
108459,1
108460,1
108461,2
108462,2
108463,2
108464,1
108465,1
108466,1
108467,1
108468,0
108469,2
108470,1
108471,1
108472,0
108473,1
108474,1
108475,1
108476,1
108477,1
108769,1
108783,2
108946,1
108950,2
108964,1
109010,1
109019,2
109052,1
109062,2
109099,1
109101,2
109110,2
109111,1
109114,1
109127,0
109128,1
109141,1
109146,1
109148,1
109151,1
109152,1
109153,1
109154,1
109155,1
109156,1
109157,1
109158,1
109159,1
109160,1
109161,2
109162,1
109163,2
109164,1
109165,1
109166,2
109167,1
109168,1
109169,2
109171,2
109172,0
109174,1
109175,2
109176,0
109177,1
109178,0
109179,1
109180,1
109182,1
109185,0
109186,1
109187,1
109188,1
109189,0
109190,1
109191,1
109192,1
109193,2
109194,0
109195,1
109196,1
109197,1
109198,1
109199,2
109200,1
109201,1
109202,1
109203,1
109204,0
109205,1
109206,2
109207,0
109208,0
109209,1
109210,2
109211,0
109212,2
109213,2
109214,1
109215,1
109216,1
109217,1
109218,0
109219,1
109220,2
109221,0
109222,1
109223,0
109224,2
109225,2
109226,1
109227,1
109228,1
109229,1
109230,1
109231,1
109232,2
109233,2
109234,2
109235,0
109236,0
109237,1
109238,2
109239,0
109240,1
109241,1
109242,1
109243,0
109244,1
109245,1
109246,2
109247,1
109248,1
109249,0
109251,1
109252,1
109253,1
109254,1
109255,0
109256,1
109257,1
109258,2
109259,2
109260,1
109261,0
109262,2
109263,0
109264,1
109265,1
109266,2
109267,0
109275,2
109294,2
109298,1
109307,1
109321,2
109324,1
109330,1
109333,1
109337,2
109341,2
109342,2
109351,1
109353,1
109372,1
109400,1
109413,1
109426,0
109434,1
109441,1
109469,0
109470,1
109486,1
109488,1
109516,1
109521,1
109541,2
109542,1
109543,1
109544,1
109545,0
109546,1
109547,1
109548,0
109549,0
109550,1
109551,1
109552,0
109553,1
109554,1
109556,1
109557,0
109558,1
109559,1
109560,1
109561,1
109565,1
109566,1
109567,2
109568,1
109570,1
109571,1
109572,1
109574,1
109575,1
109576,2
109577,0
109578,2
109579,1
109580,1
109581,1
109582,1
109583,1
109585,1
109586,1
109587,1
109588,2
109589,1
109590,1
109591,1
109592,2
109593,1
109594,1
109595,2
109596,0
109597,2
109598,2
109599,2
109600,1
109601,1
109602,0
109603,1
109604,0
109605,1
109606,1
109607,2
109608,1
109609,1
109610,0
109611,2
109612,2
109613,1
109614,1
109615,1
109616,1
109617,1
109618,1
109619,1
109620,2
109621,1
109622,1
109623,1
109624,1
109625,1
109626,1
109627,1
109628,2
109629,0
109630,1
109631,0
109632,0
109633,1
109634,2
109635,0
109636,1
109637,1
109638,1
109639,1
109640,1
109641,1
109642,1
109643,0
109644,0
109645,2
109646,2
109647,0
109648,1
109649,1
109650,0
109651,1
109652,1
109653,1
109654,0
109655,0
109656,0
109657,1
109658,2
109659,1
109660,1
109661,1
109662,1
109663,1
109664,1
109665,2
109666,1
109667,1
109668,2
109669,1
109670,0
109671,1
109672,0
109673,2
109674,1
109675,2
109676,1
109677,1
109678,1
109679,1
109680,1
109681,2
109682,1
109683,1
109684,1
109685,1
109686,2
109687,0
109688,2
109689,1
109690,0
109691,1
109692,0
109693,0
109694,1
109695,1
109696,1
109697,1
109698,1
109699,1
109700,2
109701,1
109702,1
109703,0
109704,1
109705,1
109706,0
109707,1
109708,1
109709,0
109710,0
109711,1
109712,1
109713,1
109714,2
109715,1
109716,0
109717,2
109718,1
109719,1
109720,1
109721,1
109722,2
109723,2
109724,1
109725,0
109726,1
109727,1
109728,1
109729,1
109730,1
109731,2
109732,1
109733,1
109734,1
109735,0
109736,2
109737,1
109738,1
109739,1
109740,1
109741,1
109742,1
109743,1
109744,1
109745,1
109746,2
109747,1
109748,1
109749,2
109750,0
109751,1
109752,0
109753,2
109754,1
109755,1
109756,0
109757,1
109758,1
109759,0
109760,1
109761,1
109762,0
109763,1
109764,1
109765,0
109766,1
109767,1
109768,1
109769,1
109770,0
109771,1
109772,1
109773,2
109774,0
109775,0
109776,1
109777,1
109778,2
109779,1
109780,0
109781,1
109782,1
109783,1
109784,0
109785,1
109786,1
109787,1
109788,0
109789,2
109790,1
109791,1
109792,2
109793,1
109794,2
109795,2
109796,1
110110,1
110311,0
110401,1
110408,1
110442,1
110475,1
110492,1
110493,2
110494,0
110495,1
110496,2
110497,1
110498,2
110499,0
110500,1
110501,1
110502,1
110503,1
110504,1
110505,1
110506,1
110507,1
110508,1
110509,0
110511,1
110512,0
110513,1
110514,1
110515,1
110516,2
110517,1
110518,1
110519,1
110520,0
110521,0
110522,1
110523,1
110524,1
110525,1
110526,1
110527,1
110528,2
110529,1
110530,1
110531,1
110532,0
110533,1
110534,2
110535,1
110536,2
110537,0
110538,1
110539,0
110540,1
110541,1
110542,1
110543,0
110544,2
110545,2
110546,2
110547,2
110548,1
110549,1
110550,2
110551,1
110552,1
110553,2
110554,1
110555,1
110556,1
110557,1
110559,1
110560,2
110561,1
110562,2
110563,1
110564,1
110565,2
110566,1
110567,1
110568,0
110569,1
110570,0
110571,1
110572,0
110573,2
110574,0
110575,1
110576,1
110577,1
110578,1
110579,1
110580,1
110581,0
110582,1
110583,2
110584,2
110585,1
110586,2
110587,1
110588,1
110589,1
110590,1
110591,1
110592,1
110593,0
110594,1
110595,1
110596,1
110597,1
110598,2
110599,1
110600,2
110601,0
110602,1
110605,1
110606,1
110627,1
110640,1
110649,1
110657,0
110678,1
110683,2
110713,0
110716,1
110768,1
110772,2
110782,0
110785,1
110791,1
110820,1
110833,1
110840,1
110851,1
110852,1
110860,1
110867,1
110869,1
110877,1
110879,1
110881,1
110888,2
110893,1
110913,2
110914,1
110915,2
110916,1
110917,0
110918,1
110919,0
110922,1
110923,1
110924,2
110925,0
110926,1
110927,1
110928,1
110929,1
110930,1
110933,0
110935,1
110936,1
110937,1
110938,1
110941,1
110942,1
110943,1
110944,2
110945,2
110946,0
110947,2
110948,1
110949,1
110950,1
110951,1
110952,2
110953,1
110954,2
110955,1
110956,0
110957,1
110958,2
110959,1
110960,1
110961,0
110962,0
110963,1
110964,1
110965,2
110966,1
110967,1
110968,0
110969,1
110970,1
110971,0
110972,2
110973,1
110974,1
110975,1
110976,1
110977,1
110978,1
110979,1
110980,1
110981,1
110982,2
110983,1
110984,1
110985,2
110986,1
110987,1
110988,1
110989,2
110990,0
110991,1
110992,2
110993,1
110994,1
110995,0
110996,1
110997,2
110998,2
110999,1
111000,1
111001,2
111002,1
111003,1
111004,1
111005,1
111006,1
111007,0
111008,1
111009,1
111010,0
111011,2
111012,1
111013,1
111014,0
111015,0
111016,2
111017,0
111018,1
111019,1
111020,1
111021,1
111022,1
111023,1
111024,2
111025,0
111026,1
111027,1
111028,1
111029,2
111030,0
111031,0
111032,1
111033,0
111034,0
111035,1
111036,1
111037,1
111038,1
111039,1
111040,1
111041,1
111042,1
111043,1
111044,1
111045,1
111046,2
111047,1
111048,1
111049,1
111050,1
111051,2
111052,2
111053,1
111054,1
111055,0
111056,1
111057,1
111058,1
111059,0
111060,0
111061,1
111062,2
111063,1
111064,1
111066,0
111067,1
111068,1
111069,1
111070,1
111071,1
111072,0
111073,2
111074,1
111075,0
111076,2
111077,2
111078,0
111079,1
111080,1
111081,1
111082,1
111083,1
111084,1
111085,0
111086,1
111087,0
111088,1
111089,1
111090,0
111091,1
111092,1
111093,0
111094,1
111095,1
111096,1
111097,1
111098,1
111099,0
111100,1
111101,1
111102,1
111103,1
111104,1
111105,2
111106,1
111107,1
111108,1
111109,1
111110,1
111111,2
111112,1
111113,2
111114,0
111115,0
111116,1
111117,2
111118,1
111119,1
111626,1
111743,1
111755,1
111775,1
111778,1
111796,1
111809,1
111817,1
111820,1
111823,2
111824,1
111825,0
111826,1
111828,1
111829,1
111831,0
111832,1
111833,0
111834,2
111835,1
111836,1
111837,1
111838,1
111839,1
111840,2
111842,1
111843,0
111844,1
111845,0
111846,1
111847,0
111848,0
111850,1
111851,0
111852,1
111853,1
111854,1
111855,0
111856,1
111858,1
111859,1
111860,2
111861,0
111862,1
111864,1
111865,2
111866,1
111867,1
111868,1
111869,0
111870,1
111871,0
111872,0
111873,1
111874,2
111875,1
111876,2
111877,1
111878,1
111879,1
111880,1
111881,2
111882,1
111883,1
111884,1
111885,1
111886,0
111887,2
111888,0
111889,1
111890,1
111891,1
111892,2
111893,1
111894,1
111895,2
111896,2
111897,1
111898,0
111899,1
111900,1
111901,1
111902,0
111903,2
111904,1
111905,2
111906,2
111907,1
111908,1
111909,1
111910,1
111912,1
111913,1
111914,1
111915,1
111916,1
111917,0
111918,0
111919,1
111920,1
111921,1
111923,2
111924,1
111925,2
111926,1
111927,1
111928,0
111929,1
111930,1
111931,1
111932,1
111933,1
111934,1
111935,2
111936,1
111937,2
111938,1
111939,1
111940,2
111941,1
111942,1
111946,1
111948,1
111952,1
111957,1
111960,0
111976,1
111997,2
112015,0
112029,1
112052,1
112098,1
112109,1
112129,1
112152,1
112185,1
112199,1
112203,1
112206,2
112208,1
112209,1
112210,1
112212,1
112213,1
112214,1
112215,1
112216,1
112217,1
112218,2
112221,1
112222,2
112223,0
112224,1
112225,2
112226,0
112227,2
112228,1
112229,1
112230,0
112231,1
112232,0
112233,1
112234,1
112235,2
112236,1
112237,2
112238,1
112239,1
112240,1
112241,1
112242,0
112243,1
112244,1
112245,2
112246,2
112247,1
112248,1
112249,1
112250,1
112251,2
112252,1
112253,1
112254,1
112255,0
112256,2
112257,1
112258,1
112259,1
112260,2
112261,1
112262,1
112263,1
112264,1
112265,1
112266,1
112267,1
112268,1
112269,1
112270,0
112271,1
112272,0
112273,1
112274,1
112275,0
112276,1
112277,0
112278,1
112279,1
112280,1
112281,1
112282,2
112283,1
112284,1
112285,1
112286,1
112287,1
112288,1
112289,2
112290,1
112291,1
112292,1
112293,1
112294,0
112295,1
112296,1
112297,0
112298,1
112299,2
112300,1
112301,1
112302,0
112303,1
112304,1
112306,1
112307,1
112308,2
112309,0
112310,1
112311,1
112312,1
112313,1
112314,2
112315,0
112316,1
112317,0
112318,1
112319,1
112320,1
112321,1
112322,1
112323,1
112324,1
112325,1
112326,1
112327,1
112328,0
112329,1
112330,2
112331,2
112332,1
112333,1
112334,2
112335,2
112336,0
112337,1
112338,1
112339,1
112340,2
112341,1
112342,1
112343,1
112344,1
112345,2
112346,1
112347,0
112348,0
112349,2
112350,1
112351,1
112352,1
112353,0
112354,0
112355,1
112356,1
112357,1
112358,1
112359,1
112360,1
112362,1
112364,0
112365,2
112366,2
112367,1
112368,1
112369,1
112370,1
112372,2
112373,1
112374,1
112375,1
112376,1
112377,1
112378,2
112379,1
112380,1
112381,2
112382,1
112383,2
112384,1
112385,1
112386,2
112387,1
112388,1
112389,1
112390,1
112391,1
112392,2
112393,1
112394,1
112395,1
112396,1
112397,1
112398,1
112399,1
112400,0
112401,0
112402,1
112403,1
112404,1
112405,0
112406,1
112407,1
112408,2
112409,1
112410,0
112411,1
112412,1
112413,1
112414,0
112415,1
112416,1
112417,1
112418,1
112419,1
112420,1
112421,1
112422,2
112423,1
112424,1
112425,0
112426,2
112427,2
112428,1
112429,0
112430,1
112431,1
112432,0
112433,1
112434,2
112435,2
112436,1
112437,0
112438,1
112439,0
112440,1
112441,1
112442,1
112443,2
112444,1
112445,2
112884,1
112915,1
112929,0
113013,1
113014,2
113115,1
113117,2
113119,2
113134,1
113135,1
113136,1
113137,1
113138,2
113139,1
113140,1
113141,0
113142,1
113143,1
113144,0
113145,1
113146,1
113147,2
113148,2
113149,1
113150,2
113151,1
113152,1
113153,0
113154,1
113155,1
113156,1
113157,1
113158,1
113159,1
113160,2
113161,1
113162,1
113163,2
113164,1
113165,1
113166,2
113167,1
113168,0
113169,1
113170,1
113171,0
113172,1
113173,1
113174,0
113175,1
113176,0
113177,0
113178,1
113179,1
113180,1
113181,1
113182,1
113183,0
113184,1
113185,0
113186,0
113187,1
113188,1
113189,1
113190,1
113191,1
113192,1
113193,1
113194,1
113195,1
113196,2
113197,1
113198,1
113199,1
113200,1
113201,0
113202,1
113203,1
113204,1
113205,1
113207,2
113208,0
113209,1
113210,2
113211,2
113212,1
113213,0
113214,1
113215,1
113216,0
113217,1
113218,1
113219,1
113220,0
113221,1
113222,2
113223,2
113224,0
113225,1
113226,1
113227,2
113228,1
113229,0
113230,1
113231,1
113232,0
113233,2
113234,2
113235,1
113236,1
113237,1
113238,1
113239,1
113240,1
113242,1
113243,0
113244,1
113245,1
113246,0
113247,1
113248,0
113249,2
113260,0
113269,2
113278,0
113296,1
113297,2
113308,1
113313,1
113317,2
113326,1
113329,1
113351,0
113361,1
113362,1
113363,2
113386,1
113402,2
113404,1
113424,2
113466,2
113470,1
113486,1
113511,1
113513,2
113515,1
113520,1
113521,1
113523,1
113524,1
113525,1
113526,2
113527,1
113528,1
113529,2
113530,1
113531,1
113532,0
113533,1
113535,1
113537,2
113538,1
113539,1
113540,1
113541,1
113544,1
113545,1
113547,1
113548,1
113549,2
113550,1
113551,0
113552,1
113553,2
113554,1
113555,1
113556,1
113557,2
113558,1
113559,1
113560,1
113561,0
113562,0
113563,2
113564,1
113565,2
113566,1
113567,2
113568,2
113569,1
113570,1
113571,1
113572,0
113573,1
113574,1
113575,1
113576,1
113577,0
113578,0
113579,1
113580,1
113581,1
113582,1
113583,0
113584,1
113585,1
113586,1
113587,1
113588,2
113589,1
113590,0
113591,2
113592,0
113593,1
113594,1
113595,1
113596,0
113597,0
113598,1
113599,2
113600,1
113601,1
113602,0
113603,1
113604,1
113605,0
113606,1
113607,1
113608,2
113609,1
113610,1
113611,0
113612,1
113613,1
113614,1
113615,2
113616,1
113617,1
113618,1
113619,1
113620,2
113621,1
113622,1
113623,1
113624,1
113625,2
113626,0
113627,1
113628,1
113629,1
113630,1
113631,1
113632,2
113633,1
113634,1
113635,1
113636,1
113637,2
113638,1
113639,1
113640,1
113641,1
113642,0
113643,2
113644,1
113645,1
113646,1
113647,1
113648,1
113649,1
113650,1
113651,2
113652,1
113653,1
113654,1
113655,1
113656,1
113657,2
113658,1
113659,1
113660,1
113661,1
113662,1
113663,2
113664,2
113665,1
113666,2
113667,0
113668,1
113669,2
113670,1
113671,0
113672,1
113673,0
113674,1
113675,1
113676,2
113677,0
113678,1
113679,1
113680,1
113681,1
113682,0
113683,1
113684,1
113685,1
113686,2
113687,1
113688,0
113689,1
113690,1
113691,1
113692,1
113693,1
113694,1
113695,1
113696,0
113697,2
113698,1
113699,1
113700,0
113701,2
113702,0
113703,1
113704,1
113705,1
113706,1
113707,1
113708,2
113709,2
113710,2
113711,0
113713,1
113714,1
113715,2
113716,1
113717,2
113718,1
113719,1
113720,1
113721,1
113722,1
113723,0
113724,1
113725,1
113726,0
113727,1
113728,1
113729,1
113730,1
113731,2
113732,2
113733,1
113734,1
113735,1
113736,1
113737,0
113738,1
113739,1
113740,0
113741,1
113742,1
113743,2
113744,1
113745,0
113746,2
113747,1
113748,2
113749,1
113750,1
113751,1
113752,1
113753,0
113754,1
113755,1
113756,1
113757,2
113758,1
113759,0
113760,1
113761,1
114156,2
114212,1
114221,2
114282,2
114340,1
114367,1
114381,1
114387,1
114441,1
114449,2
114466,1
114470,1
114473,1
114474,0
114475,1
114476,1
114477,1
114478,1
114479,1
114480,2
114481,1
114483,1
114484,1
114485,1
114486,1
114487,0
114488,2
114489,1
114490,0
114491,1
114492,0
114493,2
114494,0
114495,1
114496,1
114498,2
114499,0
114500,0
114502,0
114503,1
114504,1
114505,1
114507,1
114508,0
114509,1
114510,0
114511,1
114512,0
114513,1
114514,2
114515,2
114516,1
114517,1
114518,2
114519,1
114520,2
114521,0
114522,2
114523,1
114524,2
114525,0
114526,1
114527,1
114528,1
114529,2
114530,1
114531,0
114532,2
114533,0
114534,2
114535,1
114536,1
114537,1
114538,1
114539,2
114540,1
114541,1
114542,1
114543,1
114544,1
114545,1
114546,1
114547,1
114548,1
114549,1
114550,0
114551,1
114553,2
114554,0
114555,2
114556,0
114557,2
114558,1
114559,1
114560,0
114562,0
114563,2
114564,0
114565,1
114566,2
114567,1
114568,2
114569,2
114570,1
114571,2
114572,1
