,id,class
28763,100485,1
28764,100486,2
28765,100487,2
28766,100488,1
28767,100489,1
28768,100490,1
28769,100491,0
28770,100492,1
28771,100493,1
28772,100494,1
28773,100495,1
28774,100496,2
28775,100497,1
28776,100498,2
28777,100499,1
28778,100500,1
28779,100501,1
28780,100502,0
28781,100503,2
28782,100504,1
28783,100505,1
28784,100506,2
28785,100507,1
28786,100508,0
28787,100509,0
28788,100510,1
28789,100511,1
28790,100512,1
28791,100513,2
28792,100514,0
28793,100515,1
28794,100516,1
28795,100517,0
28796,100518,1
28797,100519,1
28798,100520,2
28799,100521,1
28800,100522,1
28801,100523,1
28802,100524,1
28803,100525,1
28804,100526,2
28805,100527,2
28806,100528,2
28807,100529,2
28808,100530,1
28809,100531,1
28810,100532,1
28811,100533,1
28812,100534,1
28813,100535,1
28814,100536,0
28815,100537,2
28816,100538,1
28817,100539,1
28818,100540,1
28819,100541,0
28820,100542,2
28821,100543,1
28822,100544,1
28823,100545,1
28824,100546,1
28825,100547,1
28826,100941,1
28827,100994,2
28828,100999,1
28829,101001,2
28830,101033,2
28831,101081,1
28832,101093,0
28833,101100,1
28834,101138,1
28835,101147,1
28836,101185,1
28837,101203,0
28838,101218,2
28839,101219,1
28840,101220,1
28841,101221,2
28842,101225,1
28843,101226,2
28844,101227,0
28845,101228,1
28846,101229,1
28847,101230,0
28848,101231,1
28849,101232,1
28850,101233,1
28851,101234,2
28852,101235,2
28853,101236,1
28854,101237,1
28855,101238,1
28856,101239,1
28857,101240,1
28858,101241,2
28859,101242,1
28860,101243,1
28861,101244,0
28862,101245,1
28863,101246,1
28864,101247,2
28865,101249,1
28866,101250,1
28867,101251,1
28868,101252,1
28869,101253,1
28870,101254,1
28871,101255,1
28872,101256,1
28873,101257,2
28874,101258,1
28875,101259,0
28876,101260,1
28877,101261,1
28878,101262,0
28879,101263,2
28880,101264,1
28881,101265,2
28882,101266,1
28883,101267,2
28884,101268,1
28885,101269,2
28886,101270,1
28887,101271,1
28888,101272,1
28889,101273,2
28890,101274,1
28891,101275,1
28892,101276,2
28893,101277,2
28894,101278,1
28895,101279,1
28896,101280,2
28897,101281,2
28898,101282,1
28899,101283,1
28900,101284,1
28901,101285,1
28902,101286,1
28903,101287,1
28904,101288,1
28905,101289,1
28906,101290,1
28907,101291,1
28908,101292,0
28909,101293,1
28910,101294,1
28911,101295,0
28912,101296,1
28913,101297,1
28914,101298,0
28915,101299,0
28916,101300,2
28917,101301,1
28918,101302,1
28919,101303,1
28920,101304,1
28921,101305,1
28922,101307,1
28923,101308,1
28924,101309,2
28925,101310,1
28926,101311,1
28927,101312,1
28928,101313,1
28929,101314,1
28930,101315,0
28931,101316,1
28932,101317,1
28933,101318,0
28934,101319,0
28935,101320,0
28936,101321,1
28937,101338,2
28938,101353,1
28939,101372,1
28940,101380,0
28941,101391,1
28942,101463,1
28943,101469,1
28944,101472,1
28945,101474,1
28946,101516,1
28947,101524,1
28948,101528,2
28949,101533,2
28950,101535,2
28951,101552,1
28952,101591,0
28953,101593,2
28954,101600,1
28955,101604,1
28956,101620,1
28957,101621,1
28958,101622,2
28959,101623,1
28960,101624,0
28961,101625,1
28962,101626,2
28963,101628,1
28964,101629,1
28965,101630,1
28966,101631,0
28967,101633,1
28968,101634,2
28969,101635,0
28970,101636,1
28971,101637,2
28972,101638,2
28973,101639,2
28974,101640,0
28975,101641,1
28976,101643,1
28977,101644,1
28978,101645,1
28979,101646,1
28980,101647,1
28981,101648,1
28982,101649,1
28983,101650,0
28984,101652,0
28985,101653,1
28986,101654,1
28987,101655,1
28988,101656,1
28989,101657,2
28990,101658,1
28991,101659,1
28992,101660,2
28993,101661,1
28994,101662,1
28995,101663,2
28996,101664,1
28997,101665,1
28998,101666,0
28999,101667,2
29000,101668,2
29001,101669,1
29002,101670,1
29003,101671,1
29004,101672,2
29005,101673,2
29006,101674,1
29007,101675,2
29008,101676,0
29009,101677,1
29010,101678,1
29011,101679,1
29012,101680,2
29013,101681,0
29014,101682,1
29015,101683,1
29016,101684,1
29017,101685,1
29018,101686,0
29019,101687,1
29020,101688,1
29021,101689,1
29022,101690,1
29023,101691,1
29024,101692,2
29025,101693,1
29026,101694,0
29027,101695,2
29028,101696,1
29029,101698,1
29030,101699,1
29031,101700,2
29032,101701,1
29033,101702,1
29034,101703,1
29035,101704,1
29036,101705,0
29037,101706,1
29038,101707,1
29039,101708,1
29040,101709,1
29041,101710,1
29042,101711,1
29043,101712,1
29044,101713,1
29045,101714,2
29046,101715,0
29047,101716,0
29048,101717,1
29049,101718,1
29050,101719,2
29051,101720,1
29052,101721,1
29053,101722,1
29054,101723,2
29055,101724,2
29056,101725,1
29057,101726,1
29058,101727,1
29059,101728,1
29060,101729,1
29061,101730,0
29062,101731,1
29063,101732,1
29064,101733,1
29065,101734,1
29066,101735,2
29067,101736,2
29068,101737,2
29069,101738,1
29070,101739,2
29071,101740,1
29072,101741,1
29073,101742,1
29074,101743,0
29075,101744,1
29076,101745,0
29077,101746,1
29078,101747,1
29079,101748,0
29080,101749,0
29081,101751,1
29082,101752,1
29083,101753,1
29084,101754,1
29085,101755,0
29086,101756,2
29087,101757,1
29088,101758,1
29089,101759,0
29090,101760,1
29091,101761,1
29092,101762,0
29093,101763,1
29094,101764,2
29095,101765,0
29096,101766,0
29097,101767,2
29098,101768,0
29099,101769,1
29100,101770,1
29101,101771,2
29102,101772,1
29103,101773,0
29104,101774,2
29105,101775,1
29106,101776,1
29107,101777,0
29108,101778,1
29109,101779,1
29110,101780,1
29111,101781,1
29112,101782,0
29113,101783,1
29114,101784,1
29115,101785,2
29116,101786,1
29117,101787,0
29118,101788,1
29119,101789,1
29120,101790,2
29121,101791,1
29122,101792,0
29123,101793,1
29124,101794,0
29125,101795,1
29126,101796,1
29127,101797,1
29128,101798,0
29129,101799,0
29130,101800,2
29131,101801,0
29132,101802,1
29133,101803,1
29134,101804,1
29135,101805,0
29136,101806,2
29137,101807,2
29138,101808,0
29139,101809,0
29140,101810,1
29141,101811,1
29142,101812,1
29143,101813,1
29144,101814,1
29145,101815,2
29146,101817,1
29147,101818,2
29148,101819,2
29149,101820,1
29150,101821,1
29151,101822,1
29152,101823,1
29153,101824,2
29154,101825,1
29155,101826,1
29156,101827,0
29157,101828,0
29158,101829,0
29159,101830,1
29160,101831,1
29161,101832,1
29162,101833,1
29163,102164,1
29164,102297,1
29165,102327,0
29166,102359,0
29167,102364,2
29168,102396,2
29169,102432,1
29170,102450,0
29171,102457,2
29172,102462,2
29173,102468,1
29174,102475,0
29175,102484,1
29176,102490,1
29177,102504,1
29178,102506,1
29179,102508,1
29180,102509,0
29181,102511,1
29182,102512,0
29183,102513,1
29184,102514,2
29185,102515,0
29186,102516,1
29187,102517,1
29188,102518,1
29189,102519,1
29190,102520,1
29191,102521,0
29192,102522,2
29193,102523,1
29194,102524,1
29195,102525,0
29196,102526,0
29197,102527,2
29198,102528,1
29199,102529,1
29200,102530,1
29201,102531,0
29202,102532,1
29203,102533,2
29204,102534,1
29205,102535,1
29206,102536,1
29207,102537,0
29208,102538,2
29209,102539,0
29210,102540,1
29211,102541,2
29212,102542,1
29213,102543,0
29214,102544,1
29215,102545,2
29216,102546,0
29217,102548,1
29218,102549,1
29219,102550,1
29220,102551,2
29221,102552,1
29222,102553,1
29223,102554,1
29224,102555,0
29225,102556,0
29226,102557,1
29227,102558,1
29228,102559,1
29229,102560,0
29230,102561,0
29231,102562,1
29232,102563,1
29233,102564,1
29234,102565,1
29235,102566,2
29236,102567,1
29237,102568,0
29238,102569,1
29239,102570,2
29240,102571,1
29241,102572,1
29242,102573,1
29243,102574,1
29244,102575,2
29245,102576,1
29246,102577,1
29247,102578,1
29248,102579,1
29249,102580,2
29250,102581,2
29251,102582,2
29252,102583,1
29253,102584,1
29254,102585,1
29255,102586,1
29256,102587,2
29257,102588,1
29258,102589,2
29259,102590,2
29260,102591,2
29261,102592,2
29262,102593,1
29263,102594,1
29264,102595,2
29265,102596,1
29266,102597,1
29267,102598,1
29268,102599,1
29269,102600,2
29270,102601,1
29271,102602,1
29272,102603,1
29273,102604,1
29274,102605,2
29275,102606,1
29276,102607,2
29277,102608,1
29278,102609,0
29279,102610,0
29280,102611,0
29281,102612,0
29282,102613,1
29283,102614,1
29284,102615,1
29285,102616,0
29286,102617,1
29287,102618,1
29288,102619,1
29289,102620,1
29290,102621,1
29291,102622,0
29292,102623,1
29293,102624,2
29294,102625,2
29295,102626,1
29296,102638,2
29297,102642,1
29298,102656,1
29299,102659,1
29300,102662,1
29301,102664,2
29302,102676,1
29303,102686,1
29304,102689,0
29305,102696,1
29306,102700,2
29307,102703,1
29308,102706,1
29309,102708,1
29310,102730,1
29311,102736,0
29312,102747,1
29313,102752,1
29314,102760,1
29315,102780,1
29316,102787,1
29317,102797,2
29318,102827,2
29319,102830,1
29320,102832,2
29321,102842,1
29322,102860,1
29323,102865,2
29324,102868,2
29325,102873,2
29326,102877,1
29327,102886,1
29328,102894,1
29329,102910,2
29330,102917,0
29331,102922,1
29332,102924,2
29333,102925,0
29334,102926,1
29335,102927,0
29336,102928,1
29337,102929,1
29338,102930,2
29339,102931,1
29340,102932,1
29341,102933,1
29342,102934,1
29343,102935,1
29344,102936,1
29345,102937,1
29346,102938,0
29347,102939,1
29348,102940,1
29349,102941,2
29350,102942,1
29351,102943,1
29352,102946,0
29353,102947,2
29354,102948,1
29355,102950,1
29356,102952,0
29357,102953,1
29358,102954,1
29359,102955,1
29360,102956,1
29361,102957,1
29362,102958,0
29363,102959,1
29364,102960,1
29365,102961,1
29366,102962,1
29367,102963,2
29368,102964,1
29369,102965,2
29370,102966,0
29371,102967,1
29372,102968,2
29373,102969,1
29374,102970,1
29375,102971,1
29376,102972,1
29377,102973,2
29378,102974,1
29379,102976,1
29380,102977,1
29381,102978,1
29382,102979,1
29383,102980,0
29384,102981,1
29385,102982,0
29386,102983,1
29387,102984,2
29388,102985,1
29389,102986,1
29390,102987,1
29391,102989,1
29392,102990,1
29393,102991,0
29394,102992,1
29395,102993,1
29396,102994,0
29397,102995,0
29398,102996,1
29399,102997,2
29400,102998,1
29401,102999,2
29402,103000,2
29403,103001,1
29404,103002,2
29405,103003,0
29406,103004,0
29407,103005,1
29408,103006,1
29409,103007,1
29410,103008,0
29411,103009,1
29412,103010,1
29413,103011,1
29414,103012,1
29415,103013,2
29416,103014,1
29417,103015,1
29418,103017,2
29419,103018,1
29420,103019,2
29421,103020,0
29422,103021,0
29423,103022,1
29424,103023,2
29425,103024,1
29426,103025,2
29427,103026,0
29428,103027,1
29429,103028,1
29430,103029,2
29431,103030,1
29432,103031,0
29433,103032,2
29434,103033,1
29435,103034,0
29436,103035,1
29437,103036,0
29438,103037,1
29439,103038,1
29440,103039,1
29441,103040,1
29442,103041,1
29443,103042,1
29444,103043,0
29445,103044,0
29446,103045,1
29447,103046,0
29448,103047,2
29449,103048,0
29450,103049,1
29451,103050,1
29452,103051,1
29453,103052,2
29454,103053,1
29455,103054,1
29456,103055,0
29457,103056,1
29458,103057,0
29459,103058,1
29460,103059,0
29461,103060,1
29462,103061,1
29463,103062,1
29464,103063,1
29465,103064,1
29466,103065,1
29467,103066,1
29468,103067,2
29469,103068,1
29470,103069,1
29471,103070,1
29472,103071,1
29473,103072,1
29474,103073,0
29475,103074,1
29476,103075,1
29477,103076,2
29478,103077,2
29479,103078,1
29480,103079,2
29481,103080,1
29482,103081,1
29483,103082,1
29484,103083,1
29485,103084,1
29486,103085,2
29487,103086,1
29488,103087,0
29489,103088,2
29490,103089,2
29491,103090,1
29492,103091,2
29493,103092,1
29494,103093,0
29495,103094,1
29496,103095,1
29497,103096,1
29498,103097,1
29499,103098,1
29500,103099,0
29501,103100,2
29502,103101,0
29503,103102,2
29504,103103,0
29505,103104,2
29506,103105,1
29507,103106,1
29508,103107,1
29509,103108,1
29510,103109,1
29511,103110,1
29512,103111,1
29513,103112,1
29514,103113,1
29515,103114,1
29516,103115,2
29517,103116,0
29518,103117,1
29519,103118,1
29520,103119,2
29521,103120,0
29522,103121,1
29523,103122,1
29524,103123,1
29525,103124,2
29526,103125,1
29527,103126,2
29528,103127,2
29529,103128,0
29530,103129,2
29531,103130,0
29532,103131,1
29533,103132,1
29534,103133,1
29535,103134,1
29536,103135,2
29537,103136,2
29538,103137,1
29539,103138,1
29540,103139,1
29541,103140,1
29542,103141,1
29543,103548,1
29544,103666,2
29545,103704,2
29546,103720,1
29547,103731,1
29548,103757,1
29549,103771,2
29550,103789,0
29551,103797,1
29552,103799,2
29553,103815,1
29554,103818,1
29555,103820,1
29556,103821,0
29557,103824,1
29558,103825,1
29559,103826,0
29560,103827,1
29561,103828,2
29562,103829,1
29563,103830,1
29564,103831,1
29565,103832,2
29566,103833,2
29567,103834,1
29568,103835,0
29569,103836,1
29570,103837,1
29571,103838,1
29572,103839,1
29573,103840,1
29574,103841,1
29575,103842,1
29576,103843,1
29577,103844,0
29578,103845,1
29579,103846,0
29580,103847,1
29581,103848,1
29582,103849,1
29583,103850,1
29584,103851,1
29585,103852,2
29586,103853,1
29587,103854,2
29588,103855,2
29589,103856,1
29590,103857,2
29591,103858,1
29592,103859,1
29593,103860,2
29594,103861,1
29595,103862,1
29596,103863,2
29597,103864,1
29598,103865,2
29599,103866,1
29600,103867,1
29601,103868,2
29602,103869,1
29603,103871,1
29604,103872,2
29605,103873,1
29606,103874,0
29607,103875,1
29608,103876,1
29609,103877,1
29610,103878,2
29611,103879,0
29612,103880,0
29613,103881,1
29614,103882,2
29615,103883,1
29616,103884,1
29617,103885,2
29618,103886,1
29619,103887,1
29620,103888,1
29621,103889,1
29622,103890,1
29623,103891,1
29624,103892,1
29625,103893,1
29626,103894,0
29627,103895,1
29628,103896,1
29629,103898,1
29630,103899,1
29631,103900,0
29632,103901,0
29633,103902,1
29634,103903,1
29635,103904,0
29636,103905,1
29637,103906,0
29638,103907,0
29639,103908,1
29640,103909,1
29641,103910,1
29642,103911,1
29643,103912,1
29644,103913,1
29645,103914,1
29646,103915,1
29647,103916,1
29648,103917,1
29649,103918,1
29650,103919,1
29651,103920,0
29652,103921,0
29653,103922,1
29654,103923,1
29655,103924,1
29656,103925,1
29657,103926,0
29658,103927,0
29659,103928,2
29660,103931,1
29661,103942,1
29662,103948,1
29663,103955,0
29664,103958,1
29665,103961,1
29666,103971,1
29667,103976,1
29668,103995,1
29669,103997,1
29670,104013,1
29671,104015,1
29672,104017,2
29673,104018,1
29674,104019,0
29675,104020,2
29676,104023,1
29677,104036,0
29678,104038,0
29679,104052,1
29680,104056,1
29681,104060,2
29682,104062,2
29683,104067,1
29684,104087,0
29685,104088,1
29686,104100,0
29687,104104,2
29688,104108,0
29689,104115,1
29690,104134,0
29691,104163,1
29692,104180,1
29693,104184,2
29694,104193,2
29695,104198,1
29696,104199,1
29697,104200,2
29698,104202,1
29699,104203,2
29700,104204,1
29701,104205,1
29702,104206,1
29703,104207,1
29704,104208,1
29705,104209,0
29706,104210,1
29707,104211,1
29708,104212,1
29709,104213,1
29710,104214,1
29711,104215,1
29712,104216,0
29713,104217,1
29714,104218,1
29715,104219,1
29716,104221,1
29717,104222,1
29718,104223,1
29719,104224,1
29720,104225,1
29721,104227,1
29722,104229,1
29723,104230,1
29724,104231,2
29725,104232,1
29726,104233,1
29727,104234,1
29728,104235,2
29729,104236,1
29730,104237,2
29731,104238,2
29732,104239,1
29733,104240,1
29734,104241,1
29735,104242,1
29736,104243,1
29737,104244,0
29738,104245,2
29739,104246,1
29740,104247,1
29741,104248,0
29742,104249,2
29743,104251,0
29744,104252,2
29745,104253,2
29746,104254,1
29747,104255,1
29748,104256,1
29749,104257,1
29750,104258,2
29751,104259,0
29752,104260,2
29753,104261,2
29754,104262,2
29755,104263,1
29756,104264,2
29757,104265,1
29758,104266,1
29759,104267,1
29760,104268,1
29761,104269,1
29762,104270,1
29763,104271,0
29764,104272,0
29765,104273,1
29766,104274,1
29767,104275,1
29768,104276,1
29769,104277,1
29770,104278,0
29771,104279,1
29772,104280,2
29773,104281,1
29774,104282,1
29775,104283,1
29776,104284,2
29777,104285,0
29778,104287,0
29779,104288,1
29780,104290,1
29781,104291,0
29782,104292,2
29783,104293,1
29784,104294,0
29785,104295,1
29786,104296,1
29787,104297,1
29788,104298,0
29789,104300,1
29790,104301,1
29791,104302,1
29792,104303,1
29793,104304,1
29794,104305,1
29795,104306,1
29796,104307,1
29797,104308,1
29798,104309,1
29799,104310,1
29800,104311,1
29801,104312,1
29802,104313,1
29803,104314,1
29804,104315,1
29805,104316,2
29806,104317,1
29807,104318,1
29808,104319,2
29809,104320,2
29810,104321,1
29811,104322,2
29812,104323,1
29813,104324,0
29814,104325,1
29815,104326,1
29816,104327,1
29817,104328,1
29818,104329,1
29819,104330,1
29820,104331,1
29821,104332,0
29822,104333,1
29823,104334,1
29824,104335,0
29825,104336,2
29826,104337,1
29827,104338,1
29828,104339,1
29829,104340,1
29830,104341,1
29831,104342,2
29832,104343,1
29833,104344,0
29834,104345,2
29835,104346,2
29836,104347,0
29837,104348,1
29838,104349,2
29839,104350,1
29840,104351,2
29841,104352,2
29842,104353,2
29843,104354,0
29844,104355,1
29845,104356,2
29846,104357,1
29847,104358,1
29848,104359,2
29849,104360,1
29850,104361,0
29851,104362,1
29852,104363,1
29853,104364,0
29854,104365,2
29855,104366,2
29856,104367,2
29857,104368,1
29858,104369,1
29859,104370,0
29860,104371,0
29861,104372,1
29862,104373,2
29863,104374,1
29864,104375,1
29865,104376,1
29866,104377,1
29867,104378,2
29868,104379,1
29869,104380,2
29870,104381,1
29871,104382,1
29872,104383,1
29873,104384,1
29874,104385,2
29875,104386,0
29876,104387,0
29877,104388,1
29878,104389,1
29879,104390,1
29880,104391,1
29881,104392,1
29882,104393,1
29883,104394,1
29884,104395,1
29885,104396,2
29886,104397,2
29887,104398,1
29888,104399,2
29889,104400,2
29890,104401,1
29891,104402,1
29892,104403,1
29893,104404,1
29894,104405,1
29895,104406,0
29896,104407,1
29897,104408,1
29898,104409,1
29899,104410,1
29900,104411,1
29901,104412,1
29902,104413,1
29903,104414,2
29904,104415,1
29905,104416,1
29906,104417,1
29907,104418,1
29908,104419,2
29909,104420,0
29910,104421,1
29911,104422,0
29912,104423,0
29913,104424,1
29914,104425,1
29915,104426,0
29916,104427,1
29917,104428,1
29918,104429,1
29919,104430,2
29920,104431,1
29921,104432,0
29922,104433,1
29923,104434,1
29924,104435,0
29925,104436,1
29926,104437,1
29927,104438,1
29928,104439,2
29929,104440,0
29930,104441,1
29931,104442,1
29932,104443,1
29933,104444,1
29934,104445,1
29935,104446,2
29936,104755,2
29937,104944,2
29938,104994,1
29939,105021,1
29940,105044,2
29941,105068,1
29942,105097,1
29943,105098,2
29944,105099,0
29945,105106,1
29946,105113,1
29947,105114,1
29948,105121,1
29949,105122,1
29950,105144,0
29951,105145,1
29952,105146,1
29953,105149,1
29954,105150,1
29955,105151,1
29956,105152,1
29957,105153,1
29958,105154,2
29959,105155,0
29960,105156,0
29961,105157,0
29962,105158,1
29963,105159,2
29964,105160,1
29965,105161,1
29966,105162,1
29967,105163,1
29968,105164,0
29969,105166,2
29970,105167,1
29971,105168,1
29972,105169,1
29973,105170,0
29974,105171,1
29975,105172,1
29976,105173,0
29977,105174,1
29978,105175,2
29979,105176,0
29980,105177,1
29981,105178,1
29982,105179,2
29983,105180,1
29984,105181,1
29985,105182,0
29986,105183,1
29987,105185,0
29988,105186,0
29989,105187,1
29990,105188,0
29991,105189,1
29992,105190,1
29993,105191,1
29994,105192,0
29995,105193,0
29996,105194,2
29997,105195,1
29998,105196,1
29999,105197,1
30000,105198,1
30001,105199,0
30002,105200,1
30003,105201,1
30004,105202,1
30005,105203,1
30006,105204,1
30007,105205,0
30008,105206,1
30009,105207,0
30010,105208,1
30011,105209,1
30012,105210,1
30013,105211,2
30014,105212,1
30015,105213,2
30016,105214,0
30017,105215,2
30018,105216,1
30019,105217,1
30020,105219,1
30021,105220,1
30022,105221,0
30023,105222,1
30024,105223,1
30025,105224,1
30026,105225,1
30027,105226,1
30028,105227,1
30029,105228,0
30030,105230,1
30031,105231,1
30032,105232,1
30033,105233,1
30034,105234,1
30035,105235,2
30036,105236,2
30037,105237,0
30038,105238,0
30039,105239,1
30040,105240,1
30041,105241,1
30042,105242,2
30043,105243,1
30044,105244,1
30045,105245,1
30046,105246,2
30047,105247,2
30048,105248,0
30049,105249,1
30050,105250,1
30051,105251,1
30052,105252,0
30053,105253,2
30054,105254,1
30055,105255,0
30056,105256,1
30057,105257,1
30058,105258,1
30059,105259,1
30060,105260,1
30061,105261,1
30062,105262,1
30063,105263,0
30064,105264,1
30065,105265,2
30066,105266,1
30067,105267,0
30068,105268,0
30069,105269,1
30070,105270,0
30071,105272,1
30072,105273,2
30073,105274,1
30074,105275,1
30075,105276,1
30076,105280,1
30077,105294,2
30078,105296,0
30079,105318,1
30080,105335,1
30081,105349,1
30082,105362,0
30083,105369,1
30084,105380,0
30085,105398,1
30086,105406,1
30087,105420,1
30088,105427,0
30089,105436,2
30090,105440,1
30091,105443,2
30092,105449,1
30093,105482,1
30094,105502,0
30095,105506,1
30096,105547,2
30097,105554,2
30098,105555,1
30099,105556,0
30100,105557,2
30101,105558,1
30102,105560,0
30103,105561,1
30104,105563,1
30105,105564,0
30106,105565,1
30107,105566,1
30108,105567,0
30109,105568,1
30110,105569,1
30111,105570,2
30112,105571,2
30113,105572,1
30114,105573,0
30115,105574,1
30116,105575,2
30117,105576,1
30118,105577,0
30119,105578,0
30120,105579,1
30121,105581,1
30122,105582,2
30123,105583,1
30124,105584,2
30125,105586,1
30126,105588,2
30127,105589,1
30128,105590,2
30129,105591,1
30130,105592,0
30131,105593,1
30132,105594,1
30133,105595,1
30134,105596,1
30135,105597,1
30136,105598,2
30137,105599,1
30138,105600,2
30139,105601,1
30140,105602,1
30141,105603,0
30142,105604,1
30143,105605,2
30144,105607,0
30145,105608,2
30146,105609,1
30147,105610,0
30148,105611,0
30149,105612,2
30150,105613,1
30151,105614,2
30152,105615,1
30153,105616,1
30154,105617,1
30155,105618,2
30156,105619,1
30157,105620,2
30158,105621,0
30159,105622,1
30160,105624,1
30161,105625,0
30162,105626,1
30163,105627,1
30164,105628,1
30165,105629,1
30166,105630,0
30167,105631,1
30168,105632,1
30169,105633,1
30170,105634,0
30171,105635,1
30172,105636,1
30173,105637,1
30174,105638,1
30175,105639,1
30176,105640,2
30177,105641,0
30178,105642,1
30179,105643,1
30180,105644,1
30181,105645,1
30182,105646,1
30183,105647,1
30184,105648,2
30185,105649,0
30186,105650,2
30187,105651,0
30188,105652,1
30189,105653,1
30190,105654,1
30191,105655,0
30192,105656,1
30193,105657,2
30194,105658,1
30195,105659,2
30196,105660,1
30197,105661,1
30198,105662,0
30199,105663,1
30200,105664,0
30201,105665,1
30202,105666,1
30203,105667,0
30204,105668,0
30205,105669,1
30206,105670,0
30207,105671,2
30208,105672,0
30209,105673,1
30210,105674,0
30211,105675,1
30212,105676,1
30213,105677,1
30214,105678,1
30215,105679,2
30216,105680,1
30217,105681,1
30218,105682,1
30219,105683,2
30220,105684,2
30221,105685,1
30222,105686,1
30223,105687,1
30224,105688,1
30225,105689,1
30226,105690,1
30227,105691,2
30228,105692,1
30229,105693,1
30230,105694,1
30231,105695,0
30232,105696,0
30233,105697,1
30234,105698,1
30235,105699,1
30236,105700,0
30237,105701,1
30238,105702,1
30239,105703,1
30240,105704,1
30241,105705,2
30242,105706,1
30243,105707,2
30244,105709,1
30245,105710,1
30246,105711,1
30247,105712,0
30248,105713,1
30249,105714,1
30250,105715,1
30251,105716,2
30252,105717,2
30253,105718,1
30254,105719,0
30255,105720,1
30256,105721,1
30257,105722,1
30258,105723,1
30259,105724,1
30260,105725,1
30261,105726,1
30262,105727,1
30263,105728,1
30264,105729,1
30265,105730,2
30266,105731,1
30267,105732,2
30268,105733,1
30269,105734,1
30270,105735,2
30271,105736,1
30272,105737,0
30273,105738,0
30274,105739,0
30275,105740,1
30276,105741,1
30277,105742,1
30278,105743,1
30279,105744,1
30280,105745,1
30281,105746,0
30282,105747,1
30283,105748,1
30284,105749,1
30285,105750,1
30286,105751,1
30287,105752,1
30288,105753,1
30289,105754,0
30290,105755,2
30291,105756,0
30292,105757,2
30293,105758,1
30294,105759,0
30295,105760,1
30296,105761,1
30297,105762,2
30298,105763,2
30299,105764,1
30300,105765,2
30301,105766,1
30302,105767,0
30303,105768,1
30304,105769,2
30305,105770,1
30306,105771,2
30307,105772,1
30308,105773,1
30309,105774,1
30310,105775,2
30311,105776,1
30312,105777,1
30313,105778,1
30314,105779,0
30315,105780,1
30316,105781,2
30317,105782,1
30318,105783,1
30319,105784,1
30320,105785,1
30321,105786,1
30322,105787,2
30323,105788,1
30324,105789,1
30325,105790,1
30326,105791,0
30327,105792,1
30328,105793,1
30329,105794,1
30330,106300,1
30331,106318,1
30332,106439,2
30333,106452,1
30334,106466,1
30335,106493,1
30336,106495,1
30337,106504,1
30338,106508,1
30339,106509,2
30340,106512,1
30341,106514,1
30342,106515,1
30343,106516,1
30344,106518,1
30345,106519,0
30346,106520,1
30347,106521,2
30348,106522,2
30349,106523,2
30350,106524,1
30351,106526,0
30352,106527,1
30353,106529,1
30354,106530,2
30355,106531,2
30356,106532,1
30357,106533,1
30358,106534,1
30359,106535,1
30360,106536,2
30361,106537,1
30362,106538,1
30363,106539,1
30364,106540,1
30365,106541,1
30366,106542,0
30367,106543,0
30368,106544,1
30369,106545,1
30370,106546,1
30371,106547,1
30372,106549,2
30373,106551,2
30374,106552,1
30375,106553,1
30376,106554,0
30377,106555,1
30378,106556,1
30379,106557,1
30380,106558,1
30381,106559,0
30382,106561,1
30383,106562,2
30384,106563,1
30385,106564,1
30386,106565,2
30387,106566,1
30388,106568,2
30389,106569,1
30390,106570,1
30391,106571,1
30392,106572,1
30393,106573,2
30394,106574,1
30395,106576,2
30396,106577,1
30397,106578,1
30398,106579,1
30399,106580,1
30400,106581,1
30401,106582,2
30402,106583,1
30403,106584,2
30404,106585,1
30405,106586,1
30406,106587,1
30407,106588,0
30408,106589,0
30409,106590,1
30410,106591,1
30411,106592,2
30412,106593,2
30413,106594,2
30414,106595,0
30415,106596,1
30416,106597,0
30417,106598,0
30418,106599,1
30419,106600,1
30420,106601,1
30421,106602,1
30422,106603,0
30423,106604,2
30424,106605,1
30425,106606,0
30426,106607,1
30427,106608,1
30428,106609,0
30429,106610,2
30430,106611,1
30431,106612,2
30432,106613,0
30433,106614,0
30434,106615,1
30435,106616,1
30436,106617,1
30437,106618,1
30438,106619,1
30439,106620,0
30440,106621,1
30441,106622,1
30442,106623,1
30443,106624,1
30444,106625,1
30445,106626,1
30446,106627,0
30447,106628,2
30448,106629,2
30449,106631,0
30450,106634,1
30451,106648,0
30452,106649,1
30453,106650,1
30454,106654,1
30455,106674,1
30456,106679,1
30457,106707,1
30458,106724,1
30459,106726,1
30460,106735,1
30461,106768,2
30462,106778,1
30463,106780,1
30464,106785,1
30465,106800,1
30466,106831,0
30467,106834,0
30468,106836,1
30469,106840,2
30470,106844,1
30471,106849,1
30472,106853,1
30473,106867,1
30474,106869,1
30475,106872,1
30476,106888,1
30477,106900,2
30478,106906,2
30479,106908,1
30480,106913,1
30481,106917,1
30482,106922,1
30483,106923,1
30484,106924,2
30485,106925,1
30486,106926,1
30487,106927,1
30488,106928,1
30489,106929,1
30490,106930,0
30491,106931,0
30492,106932,2
30493,106933,2
30494,106934,1
30495,106935,1
30496,106936,1
30497,106937,2
30498,106938,1
30499,106939,1
30500,106940,1
30501,106941,1
30502,106942,1
30503,106945,1
30504,106946,0
30505,106947,2
30506,106948,1
30507,106949,1
30508,106950,2
30509,106951,1
30510,106952,2
30511,106953,0
